LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE
111180,남산타운문화체육센터 어린이도서관,,100-453,02-2280-8520,02-2280-8525,서울 중구 신당3동 844-1,jinapple@e-junggu.or.kr,http://www.e-junggulib.or.kr/namsan
111181,평강 마을도서관,,05098,02-453-6238,02-453-6238,서울특별시 광진구 자양번영로4길 13 (자양동),pgang3@naver.com,http://pgang1.modoo.at
111182,수유문화정보도서관,,142-070,02-944-3170,02-944-3179,서울 강북구 수유동 605-412,tssyjung@naver.com,http://www.gangbuklib.seoul.kr/general/
111183,강서점자도서관,,07626,02-2661-2280,02-2661-2290,서울특별시 강서구 공항대로8길 77-24,ksblwel@naver.com,http://www.ksbl.or.kr
111184,인성시각장애인도서관,,05763,02-422-6070,02-422-6117,서울특별시 송파구 마천로61길 26,songpalib@hanmail.net,hotlineworld.net
111185,서울시각장애인복지관,,138-840,02-3433-3844,02-414-6407,서울 송파구 삼전동 109번지,soohyuni@freechal.com,http://www.bokji.or.kr/
111186,가락2동 마을문고,,138-160,"02-2147-4480, 2239",,서울 송파구 가락동 154,kkosaho@songpa.go.kr,
111187,송죽도서관,,120-091,02-391-3385,02-391-3387,사회복지법인 아동복지생활시설,dol_doggi@hanmail.net,http://www.songjukwon.co.kr/index.asp
111188,종암동새날도서관,,136-090,02-6925-6920,,서울 성북구 종암동 16-8외 2,naidez0@gongdan.go.kr,http://www.sblib.seoul.kr
111189,도봉아이나라도서관,,132-044,02-995-4171,02-995-1600,서울 도봉구 창4동 808-1 (노해로 69길 151),seoreu@hanmail.net,http://www.kidlib.dobong.kr/
111190,솔향기 북카페,,134-740,02-427-6675,02-427-6676,서울 강동구 강일동 강일리버파크10단지아파트 관리사무소 2층 솔향기북카페,ranzhen@lycos.co.kr,
111191,소나무언덕잠실본동도서관,,05573,02-2147-2379,,서울특별시 송파구 탄천동로 205,ikr831112@songpa.go.kr,http://www.splib.or.kr/spmlib
111192,조원도서관,,08766,02-877-4237,02-877-6893,서울특별시 관악구 조원로12길 25,beau0610@gcl.seoul.kr,www.gwanakcullib.seoul.kr/
111193,책이랑 놀이랑 도서관,,151-849,02-878-0955,02-887-6893,서울시 관악구 행운동 1675-12 2층,beau0610@gcl.seoul.kr,http://www.gwanakcullib.seoul.kr
111194,삼양동 새마을문고,,01121,02-3778-4042,02-994-8601,"서울특별시 강북구 삼양로 268, 삼양동주민센타 2층 (미아동)",shawoo19@naver.com,http//moongo.gangbuk.go.kr/www/com
111195,미아동 새마을문고,,142-100,02-901-2382,,서울 강북구 미아동 197-1,iun0915@daum.net,
111196,송중동 새마을문고,,142-100,02-901-2395,,서울 강북구 미아동 138-11,songhk67@hanmail.net,
111197,송천동 새마을문고,,142-100,02-983-8763,,서울 강북구 미아동 860-56,daedos114@hanmail.net,
111198,삼각산동 새마을문고,,142-100,02-988-0858,,서울 강북구 솔샘길 147 SK북한산시티 APT 제1관리사무소 1층,gntmd11@naver.com,
111199,번1동 새마을문고,,142-060,02-901-2386,,서울 강북구 번동 417-11,hwang474@hanmail.net,
111200,번2동 새마을문고,,142-060,02-901-2387,,서울 강북구 번동 232,qlsndn@hanmail.net,
111201,번3동 새마을문고,,142-060,02-901-2388,,서울 강북구 번동 242-3,sunyim@hanmail.net,
111202,수유1동 새마을문고,,142-070,02-901-2389,,서울 강북구 수유동 472-31,lky514@naver.com,
111203,수유2동 새마을문고,,142-070,02-901-2390,,서울 강북구 수유동,hkrsss1201@hotmail.com,
111204,수유3동 새마을문고,,142-070,02-901-2391,,서울 강북구 수유동 223-8,miseon67@hanmail.net,
111205,우이동 새마을문고,,142-070,02-901-2392,,서울 강북구 수유동 568-100,daedos114@hanmail.net,
111206,인수동 새마을문고,,142-070,02-901-2141,,서울 강북구 수유동 605-188,artistm0615@naver.com,
111207,인수동 새마을문고분소,,142-070,02-901-2393,,서울 강북구 수유동 527-19,artistm010@naver.com,
111208,무수골도서관,,01305,02-3492-0078,02-3492-0079,"서울특별시 도봉구 도봉로175길 10, (도봉1동어린이집) 3층 (도봉동)",hmg@dbfac.or.kr,
111209,책사랑작은도서관,,150-013,070-8845-7130,,서울 관악구 신림동 646-452 난곡동복합청사 3층,poling79@ga.go.kr,
111210,한울작은도서관(관악구),,151-828,02-881-4271,,서울 관악구 은천동 635-662 2층,poling79@ga.go.kr,
111211,봉현작은도서관,,151-055,02-881-4061,,서울 관악구 성현동 1703-6 1층,poling79@ga.go.kr,http://lib.gwanak.go.kr
111212,청룡작은도서관,,151-847,02-881-4121,,서울 관악구 청룡동 1577-15 1층,poling79@ga.go.kr,http://lib.gwanak.go.kr
111213,삼성작은도서관,,151-861,070-7163-5166,,서울 관악구 신림동 310-8 1층,poling79@ga.go.kr,http://lib.gwanak.go.kr
111214,구로구립개봉어린이도서관,,08274,02-2066-1695,02-2066-1675,서울특별시 구로구 경인로 318-15,gbclib@naver.com,
111215,하늘도서관,,08317,02-864-9585,02-864-9587,서울특별시 구로구 구로동로13길 68,sja1113@guro.go.kr,lib.guro.go.kr/
111216,구로구립 개봉도서관,,08333,02-2689-1695,02-2689-1696,"서울특별시 구로구 개봉로16길 30-11, 개봉초등학교 내",sja1113@guro.go.kr,http://lib.guro.go.kr
111217,관악산시도서관,,151-858,02-887-6890,02-887-6815,서울 관악구 대학동 210,hoon@gcl.seoul.kr,http://www.gwanakcullib.seoul.kr
111218,낙성대공원도서관,,,02-887-6890,02-887-6815,서울 관악구 봉천동(낙성대길75)낙성대공원 내,hoon@gcl.seoul.kr,http://www.gwanakcullib.seoul.kr
111219,서경로 꿈마루도서관,,136-100,02-920-3071,02-920-2933,서울 성북구 정릉동 227-176번지,belief@sb.go.kr,
111220,어울림도서관,,04584,02-2280-9200,02-2280-9245,서울특별시 중구 다산로38길 66-35 (신당동),sdlib@e-junggu.or.kr,http://www.e-junggulib.or.kr/
111221,당성책세상우리세상,,150-041,02-2675-9191,02-2676-2649,서울 영등포구 당산동1가 185-24,doligoon@hanmail.net,http://cafe.daum.net/d.b.w
111222,마장동 새마을문고,,133-815,02-2286-7256,,서울 성동구 마장동 780-2,arp99@sd.go.kr,
111223,신길1동 작은도서관,,150-050,02-842-1667,02-849-1688,서울 영등포구 신길동 465-2,syw85@ydp.go.kr,
111224,서초1동 작은도서관,,137-071,02-2155-7404,,서울 서초구 서초1동 1649-5,mn821122@seocho.go.kr,
111225,대길열린문고,,150-050,02-831-9908,02-831-9997,서울 영등포구 신길동 466-3,amen1907@hanmail.net,http://www.daegilwelfare.net/
111226,북마크어린이도서관,,150-867,010-3720-6378,02-6007-1824,서울 영등포구 양평동4가 82~330 275-3 북마크 지하1층,to@evchain.com,http://www.evhchain.com
111227,압구정동문고,,135-510,02-3443-6573,,서울 강남구 압구정동 458 압구정동 주민센터,unsupported@gangnam.go.kr,
111228,한진도서관,,137-030,02-593-4141,,서울 서초구 잠원동 72-2(한신문화원 내),clickyonc@hanmail.net,
111229,대림동작은마을문고,,150-070,02-835-8290,02-845-8290,서울 영등포구 대림동 894-78,cns0091@hanmail.net,
111230,여의동 작은도서관,,150-895,02-784-2268,02-2670-1100,서울 영등포구 여의도동 53-22,taksejin@paran.com,
111231,손기정 작은도서관ⓧ,,100-372,02-3396-4134,02-396-6906,서울 중구 만리동2가 6-1,sjlib@e-junggu.or.kr,http://e-junggulib.or.kr
111232,꿈터 마을도서관,,150-055,02-836-1005,,서울 영등포구 신길5동 주민센터 1층,yi1024@paran.com,
111233,대림1동 작은도서관,,150-818,02-834-4560,,서울 영등포구 대림1동 899-2,sukmi0302@daum.net,
111234,꿈이있는도서관(영등포),,,02-833-7661,,서울 영등포구 신길6동 4003번지,gihongsen@naver.com,http://www.namseoulch.com
111235,글마루한옥어린이도서관,,08243,02-2615-8200,02-2611-1543,서울특별시 구로구 고척로27바길 7,hanoklib@naver.com,
111236,방배도서관,,06705,02-3471-3993,,서울특별시 서초구 방배로 40 (방배동),anna@seocho.go.kr,
111237,생명나무도서관,,156-060,070-7132-2931,,서울 동작구 본동 481 신동아 상가 4층 404. 405호,leegajog@hanmail.net,
111238,하늘사다리문고,,156-791,02-823-3090,02-823-3093,서울 동작구 흑석동 명수대 상가 B 2층 7호,dongin196313@hanmail.net,
111239,화랑도서관,,139-242,,,서울 노원구 공릉2동 87-5,,
111240,개울건강도서관,,07944,02-2696-8910,02-2696-8909,서울특별시 양천구 중앙로52길 56,lkyungyeon@yfac.kr,https://lib.yangcheon.or.kr/libgaeul/
111241,구로주민전용도서관ⓧ,,152-050,02-858-9080,,서울 구로구 구로동 443,,
111242,목마교육도서관,,07984,02-2652-8910,,서울특별시 양천구 목동서로 41 3층,mokma@yangcheon.co.kr,http://lib.yangcheon.go.kr/
111243,반포4동 작은도서관,,137-806,02-2155-7703,02-2155-7709,서울 서초구 반포4동 107-43 진영빌딩 3층,pcm8901917@seocho.go.kr,
111244,양재2동 작은도서관,,137-897,02-2155-7904,02-2155-7930,서울 서초구 양재2동 323-1 양재2동 주민센터,csj7538@seocho.go.kr,
111245,반딧불작은도서관(서울),,,010-8670-8840,,서울 강서구 우장산동 670-55,kys422@hanmail.net,
111246,양재1동 작은도서관,,137-900,02-2155-7887,,서울 서초구 우면동 68-2 양재1동 우면주민센터,ojh511@seoul.go.kr,
111247,반포3동 작은도서관,,137-909,02-2155-7659,02-2155-7679,서울 서초구 잠원동 71-7,blueboy83@seocho.go.kr,
111248,내곡동 작은도서관,,137-170,02-2155-7954,02-2155-7959,서울 서초구 염곡동 180-11,annsoo@citizen.seoul.kr,
111249,반포2동 작은도서관,,06504,02-2155-7621,02-2155-7649,"서울특별시 서초구 신반포로15길 16, 2층 (반포동)",kmelily@seocho.go.kr,
111250,서초3동 작은도서관,,137-070,02-3472-7462,,서울 서초구 서초동 1583-10 주민공동시설 2층,02-3472-7462,
111251,서초4동 작은도서관,,137-074,02-2155-7497,,서울 서초구 서초4동 1302-6 서초4동주민센터,rrjshrrj@seocho.go.kr,
111252,홍은도담도서관,,03600,02-360-8645,02-395-8650,서울특별시 서대문구 홍은중앙로 129,jymi76@sscmc.or.kr,lib.sdm.or.kr
111253,보물섬작은도서관,,151-061,02-889-4942,,서울 관악구 인헌동 1635-40 2층,poling79@ga.go.kr,
111254,생각나무 도서관,,151-764,02-8780187,02-6746-3400,서울 관악구 청림동 관악푸르지오2단지아파트 1717,ttl0615@hanmail.net,http://www
111255,통인 어린이 작은도서관,,110-043,02-739-8444,02-739-8446,서울 종로구 통인동 89-14,yym1971@korea.kr,http://lib.jongno.go.kr/
111256,작은도서관 삼봉서랑,,110-701,02-731-0323,,서울 종로구 수송동 종로구청,yym1971@korea.kr,http://lib.jongno.go.kr/
111257,해오름 작은도서관,,121-806,02-3153-8963,02-3153-8989,서울 마포구 노고산동 1-50 우리마포복지관 2층,sskkyy@mapo.go.kr,
111258,성산글마루 작은도서관,,121-250,02-3153-8963,02-3153-8989,서울 마포구 성산동 450 성산시영아파트단지내 주민편익시설 3층,sskkyy@mapo.go.kr,
111259,송파어린이영어도서관,,05507,02-2147-2380,,"서울특별시 송파구 오금로 1, 신천빗물펌프장 구펌프동 4, 5층",spenglib@naver.com,http://www.splib.or.kr/spelib
111260,세광문고,,153-855,02-893-4671,02-893-4672,서울 금천구 시흥4동 813-20,rbc0703@hanmail.net,http://sekwang.org
111261,신당3동 작은도서관,,100-840,02-2232-8324,,서울 중구 신당3동 372-87,whityrabbit@naver.com,
111262,방학1동 마을문고,,132-850,02-2289-7557,02-2289-1753,서울 도봉구 방학1동 687-27 방학1동 주민센터 3층,coldy1140@dobong.go.kr,
111263,필동작은도서관,,100-272,02-2266-4005,02-2266-4005,서울 중구 필동2가 19-22,ansrh55@hanmail.net,
111264,성광작은도서관,,136-104,02-911-4207,02-911-4217,서울 성북구 정릉4동 1028-3 성광교회 2층,skidream@hanmail.net,http://www.skidream.org
111265,씨앗문고(도봉1동),,132-011,02-954-0351,02-3491-2222,서울 도봉구 도봉1동 560-7,715ljh@hanmail.net,http://cafe.daum.net/seed-book
111266,어린이도서관 느티나무,,100-828,02-3298-0918,02-3298-0918,서울 중구 신당2동 353-24 다니엘빌딩 2층,4the_dream@naver.com,http://www.cafe.naver.com/neuty
111267,정동어린이도서관 하늘씨앗,,100-120,02-776-8762,,서울 중구 정동 34,bomi70@hanmail.net,http://chungdong.winbook.co.kr
111268,하늘도서관(금천구),,153-013,02-837-2305,02-837-2306,서울 금천구 독산3동 887-3,yurmwy@naver.com,
111269,산돌어린이도서관,,153-839,02-808-7902,02-893-6737,서울 금천구 시흥1동 108-23 산돌문화센타 2층,lk950402@hanmail.net,http://sandolc.com
111270,도봉2동 새마을문고,,132-822,02-2289-7980,02-2289-1763,서울 도봉구 도봉2동 636-9,orabibari@yahoo.co.kr,
111271,방학2동 작은도서관,,132-020,02-2289-7900,02-2289-1754,서울 도봉구 방학동 621-3,fararoma68@hanmail.net,
111272,창1동작은도서관,,132-910,02-2289-7584,02-2289-1757,서울 도봉구 창1동 347-5 창1동주민센터,kimyong1957@hanmail.net,
111273,아이누리작은도서관,,03703,02-330-8775,02-330-8490,"서울특별시 서대문구 증가로 13-10, 1층",sehee821@sdm.go.kr,lib.sdm.or.kr
111274,쌍문3동 새마을문고,,132-033,02-2289-7870,,서울 도봉구 쌍문3동 327,kks5920@naver.com,
111275,채우리 작은도서관,,134-050,02-442-2592,,서울 강동구 암사동 474-6,lemuet@hanmail.net,
111276,함께크는우리,,05222,02-428-4686,02-428-4683,"서울특별시 강동구 고덕로83길 26, 2층 (고덕동)",dingga30@naver.com,http://cafe.daum.net/dokkebiya
111277,성대문고,,134-806,02-3426-5743,02-483-3005,서울 강동구 고덕1동 637-2,jdy0691@naver.com,
111278,서대문구 홍은2동 행복작은도서관,,120-102,02-330-8778,,서울 서대문구 홍은2동 273-10 3층,wall48@sdm.go.kr,http://book.sdm.seoul.kr
111279,홍제3동 문화촌어린이도서관,,,02-330-8423,02-394-3274,서울 서대문구 홍제3동 7-13,bears59@sdm.go.kr,
111280,홍제2동 꿈이 있는 작은 도서관,,120-090,02-330-8453,,서울 서대문구 홍제동 459-4 홍제2동 주민센터 2층,kimsb63@sdm.go.kr,http://acms.sdm.go.kr/jumin
111281,알음알음작은도서관,,120-013,120-013,02-330-1688,서울 서대문구 경기대로 40 (충정로 3가 185-2번지),arangso@sdm.seoul.kr,http://book.sdm.go.kr
111282,쌍문2동 작은도서관,,132-713,02-2289-7860,,서울 도봉구 쌍문2동 도봉보건소 건물내 7층 쌍문2동작은도서관,ksgim815@hotmail.com,
111283,안말 작은도서관,,134-849,02-488-2392,,서울 강동구 성내2동 508 2층 새마을문고,aurorasoon@hanmail.net,
111284,솔로몬도서관,,134-070,070-7404-1213,02-442-1313,서울 강동구 명일동 225번지,skylig12@naver.com,
111285,반석도서관(작은도서관),,134-811,02-478-2733,02-471-7521,서울 강동구 길동 338-9,yes16kr@korea.com,
111286,동화동 작은도서관,,100-450,02-2233-2626,,서울 중구 신당동 282-49호,coolhye103104@nate.com,
111287,북가좌2동 가슴따뜻한 작은 도서관,,120-814,02-330-8269,02-375-4184,서울 서대문구 북가좌2동 324-13 북가좌2동 주민센터,zambong@sdm.go.kr,
111288,새마을문고암사1동분회ⓧ,,134-050,02-481-6152,,서울 강동구 암사동 474-6 1층,hoho6939@hanmail.net,
111289,책꾸러미 작은도서관,,134-072,070-8161-4598,,서울 강동구 명일2동 223-7,risun510@hanmail.net,
111290,새싹작은도서관(홍제1동),,120-853,02-330-8663,,서울 서대문구 통일로27길 19 (홍제1동자치회관 3층),yasusi@sdm.seoul.kr,
111291,글고운 작은도서관,,134-031,02-475-5156,02-479-0579,서울 강동구 성내1동539-1,narrkjs@hanmail.net,
111292,하늘샘어린이도서관,,120-848,070-4060-0617,,서울 서대문구 홍은2동 338-12 2층,su4288@sjch.kr,http://www.sky.winbook.kr
111293,글향기 작은도서관,,134-863,02-470-3613,,서울 강동구 천호1동 76-2,okj6292@hanmail.net,
111294,가람슬기 작은도서관,,134-846,02-474-4030,,서울 강동구 성내3동 439-29,ieongshis@naver.kr,
111295,반딧불 작은도서관(길동),,134-815,02-474-5157,,서울 강동구 길동 228-6,rose0252@hanmail.net,
111296,해오름 작은도서관,,134-877,02-3426-3070,,서울 강동구 암사2동 502~570,sunsa36@hanmail.net,
111297,우리작은도서관(강서구),,157-846,02-2662-6691,02-2662-6075,서울 강서구 방화1동 183번지,iman153@hanmail.net,
111298,햇살 작은도서관,,134-020,010-9019-7118,,서울 강동구 천호동302-4,songj1002@hanmail.net,
111299,불광천 작은도서관,,122-013,02-308-3117,02-308-3778,서울 은평구 응암3동 586-10호 앞 불광천 휴게데크,ealib@ealib.or.kr,
111300,롯데캐슬도서관,,134-050,070-8702-1899,3427-3427-3427,서울 강동구 암사동 414-2,jmo74@naver.com,
111301,석관동 미리내도서관,,136-817,02-920-3060,02-920-2933,"서울 성북구 석관동 134-2(4,5층)",2009022577@sb.go.kr,
111302,달빛마루도서관,,136-130,02-911-0993,,서울 성북구 하월곡동 230번지,belief@sb.go.kr,
111303,장안어린이도서관,,130-100,02-2249-1959,02-2249-5920,서울 동대문구 장한로26다길 10,kimdahyun@gmail.com,
111304,용두어린이영어도서관,,02583,02-921-1959,02-926-8180,서울특별시 동대문구 무학로 133,yelc1959@naver.com,www.l4d.or.kr
111305,구의3동 도서관,,05047,02-450-1636,02-454-6295,"서울특별시 광진구 강변역로 17, 구의3동 주민센터 3층 (구의동)",qkrgodud11@gwangjin.go.kr,http://www.gwangjinlib.seoul.kr/
111306,신도림어린이영어작은도서관,,08203,02-850-0926,02-2069-0186,서울특별시 구로구 신도림로13길 51,papyrus-zz@gurosisul.or.kr,http://lib.guro.go.kr/
111307,상계도서관,,01605,02-3391-7882,02-3391-0990,서울특별시 노원구 동일로243길 57,jk-choi@nowonlib.kr,http://www.sglib.kr
111308,고래이야기(작은도서관),,140-896,070-8950-0615,,서울 용산구 효창동 5-495 효창맨션 1층,deka78@naver.com,http://cafe.naver.com/bookwhale
111309,강서구립 등빛도서관,,07585,070-4454-0651,02-3664-8045,서울특별시 강서구 강서로62길 48,deungbit_lib@naver.com,lib.gangseo.seoul.kr
111310,강서영어센터,,157-701,02-2600-6987,02-2600-6973,서울 강서구 강서로 62길 (1층),wjh7692@gangseo.seoul.kr,
111311,중랑숲어린이도서관,,131-802,02-490-9113,02-490-9140,서울 중랑구 망우본동 204-1,bgl7407@hanmail.net,
111312,고맙습니다 하난곡작은도서관,,151-022,02-868-8995,,서울 관악구 미성동 597-96,poling79@ga.go.kr,
111313,다사랑작은도서관(보라매동),,151-051,02-876-2879,,서울 관악구 보라매동 661 2층 새마을문고,poling79@ga.go.kr,
111314,서울도서관,,04524,02-2133-0300,02-2133-0392,서울특별시 중구 세종대로 110,indigo23@seoul.go.kr,http://lib.seoul.go.kr/
111315,작은도서관 책읽는 사람들,,132-906,070-8263-2030,,"서울 도봉구 창5동 263-4, 3층 작은도서관 책읽는 사람들",5718605@hanmail.net,
111316,드나드리 마을도서관,,150-844,02-2849-0934,,서울 영등포구 신길4동 209-102호 신길4동 주민센터 3층,canhouse77@nate.com,
111317,대림2동 작은도서관,,150-070,02-832-1215,02-832-1215,서울 영등포구 대림동 705번지,cby440@hanmail.net,
111318,새마을문고성북구지부,,136-060,02-921-4020,,서울 성북구 돈암동 606-275 성북구민회관3층,nami3418@nate.com,
111319,길음1동 새마을문고,,136-110,02-919-6560,02-920-3817,서울 성북구 길음동 1281-7,201204252@sb.go.kr,
111320,성북구 월곡2동 새마을문고회,,136-120,02-957-2901,02-920-3825,서울 성북구 상월곡동 92-22,kyungho7@sb.go.kr,http://www.dong.seongbuk.go.kr
111321,보문동새마을문고,,136-087,02-927-0964,,서울 성북구 보문동7가 108-1 보문동주민센터,syeosa@yahoo.co.kr,
111322,길음2동새마을문고,,136-801,02-985-5742,,서울 성북구 길음2동 1064-1 길음2동주민센터 2층,201103303@sb.go.kr,
111323,돈암2동새마을문고,,136-062,02-926-5671,02-920-3809,서울 성북구 돈암2동 600 돈암2동주민센터,n2215888@sb.go.kr,
111324,장위1동 새마을문고,,136-141,02-941-4761,02-920-3826,서울 성북구 장위1동 225-100,sk49@hanmail.net,http://cafe.daum.net/jangwi1books
111325,래미안석관북카페,,136-728,02-957-2111,,서울 성북구 석관동 래미안석관아파트 (101~114동) 래미안석관 관리동 2층,kjmn66@hanmail.net,
111326,삼선동 새마을문고,,136-044,02-923-8893,,서울 성북구 삼선동4가 349-1,57jinok@hanmail.net,
111327,안암동새마을문고,,136-072,02-927-0685,02-920-3810,서울 성북구 안암동2가 140 안암동주민센터,choonja4898@hanmail.net,http://cafe.daum.net/anamtiger
111328,꿈자람 책 놀이터,,157-775,02-2661-0670,02-2661-0674,서울 강서구 방화2동 방화11단지아파트 내 방화11종합사회복지관 1층 꿈자람 책 놀이터,04011215abc@hanmail.net,http://www.banghwa11.or.kr/
111329,나누리작은도서관,,08574,02-896-7991,,서울특별시 금천구 금하로23길 40 나누리교회 3층 나누리작은도서관,nanuryone@hanmail.net,
111330,장위2동 새마을문고,,136-140,02-942-0672,02-920-3827,서울 성북구 장위2동 69-54,kyilyil@sb.go.kr,
111331,창2동새마을문고(디딤돌 작은도서관),,132-042,02-2289-7595,,서울 도봉구 창2동 632-73 창2동 주민센터 2층,weloveyj@dobong.go.kr,
111332,구민회관 작은도서관,,150-802,02-831-1130,02-2672-9996,서울 영등포구 당산동3가 3번지 구민회관3층,,
111333,정릉1동 새마을문고,,136-101,02-916-8920,,서울 성북구 정릉1동 1020 정릉1동주민센터 내 새마을 문고(2층),ljo6507@hanmail.net,
111334,시냇가에 심은 나무 도서관,,132-032,010-9403-0608,,서울 도봉구 쌍문2동 192-5번지 (3층),angbright@hotmail.com,
111335,곰세마리 어린이 도서관,,02863,02-742-3385,02-742-6488,서울특별시 성북구 삼선교로 54 곰세마리어린이도서관(삼선동3가),ekyeong64@hanmail.net,http://bear.egentouch.com
111336,성북동새마을문고,,136-023,02-747-8110,02-920-3801,서울 성북구 성북동1가 117-1,frenchblue@sb.go.kr,
111337,다슬 도서관,,136-830,02-909-0739,02-6406-0739,서울 성북구 장위2동 74-181,1991dasol@hanmail.net,
111338,양평1동 작은도서관,,150-101,02-3667-9996,,서울 영등포구 양평동1가 211 양평1동사무소 2층 새마을 문고,25soojin@daum.net,
111339,삼선힐스테이트도서관,,136-747,070-7789-4203,,서울 성북구 삼선동2가 삼선힐스테이트아파트 (101~109동),shk-340@hanmail.net,http://삼선힐스테이트.apti.co.kr/
111340,이화마을 작은도서관,,110-500,02-2148-2023,,서울 종로구 이화장길 33 이화동주민센터 2층,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111341,창신1동하람 작은도서관,,110-541,02-2148-2023,02-2148-5821,서울 종로구 창신1동 창신1동 주민센터 2층,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111342,지혜만들기 작은도서관,,110-850,02-2148-2023,02-2148-5821,서울 종로구 효제동 173-2 종로56가동 주민센터,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111343,무악다솜방,,110-813,02-2148-2023,02-2148-5821,서울 종로구 무악동 60-2 무악동주민센터,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111344,성동구립성수도서관,,04778,02-2204-7590,,"서울특별시 성동구 뚝섬로1길 43, 성수문화복지회관 내 7층",a1112@naver.com,www.sdlib.or.kr/ss
111345,쁘레네 작은도서관 별찌 1호,,138-160,02-431-7505,02-431-1355,서울 송파구 가락동 175-8 2층 202호,sucess317@naver.com,http://cafe.naver.com/frenelib
111346,마포 어린이 영어 도서관,,121-040,02-716-3987,02-716-3991,서울 마포구 도화동 357-8번지(2층),mapoelc@gamil.com,http://mapoelc.go.kr
111347,강남구립 도곡정보문화도서관,,06269,02-2176-0782,,서울특별시 강남구 도곡로18길 57,tanoii77@gangnam.go.kr,http://dogoklib.gangnam.go.kr/
111348,창4동마을문고,,132-040,02-2289-7617,,서울 도봉구 창동 33-1(노해로 390) 창4동주민센터 2층,k95108@dobong.go.kr,
111349,유만작은도서관,,132-045,02-2289-7960,,서울 도봉구 창5동 224-41,mbw0615@dobong.go.kr,
111350,창3동 공립 작은도서관,,132-043,02-2289-7604,,서울 도봉구 창3동 462-2 창3동 주민센터,2009112519@dobong.go.kr,
111351,도봉1동 밤골마을 작은도서관,,132-011,02-2289-7970,,서울 도봉구 도봉1동 593-69,phk326@dobong.go.kr,
111352,백합어린이도서관,,04332,02-755-0525,02-756-4792,서울특별시 용산구 후암로15길 19-22,gfriend75@naver.com,http://cafe.naver.com/100kidsbook
111353,단꿈작은도서관,,04335,02-3789-1216,02-3789-1218,서울특별시 용산구 두텁바위로1길 70 (후암동),dankum1216@naver.com,
111354,이레문고,,07958,02-2653-8009,02-2646-0143,서울특별시 양천구 목동중앙남로 57-7 (목동),mdcoc@hanmail.net,
111355,이펜 우리도서관,,158-070,02-2601-0796,,서울 양천구 신정동 신정이펜1로 99,jeon0206@naver.com,
111356,마을문고(그루터기),,158-070,02-2606-0289,,서울 양천구 신정동 신정이펜2로 55 신정이펜하우스 2단지,islee819@hanmail.net,
111357,김수영 문학도서관,,132-835,02-2289-7910,,서울 도봉구 방학3동 해등로32길 80,tnla59@dobong.go.kr,
111358,은행정 책마당,,08028,010-5668-3049,,"서울특별시 양천구 오목로 110, 2층 은행정 책마당 (신월동)",bookmadang@tistory.com,bookmadang.tistory.com
111359,아름다운도서관(도봉구),,132-920,02-904-2642,,서울 도봉구 창2동 629-26 (4층),like0711@naver.com,
111360,종이비행기작은도서관,,158-827,02-3665-5313,,서울 양천구 신월1동 115-18,yesoozoa@yahoo.com,http://cafe.naver.com/paperairl
111361,효창사랑작은도서관,,04312,02-713-2309,02-713-2309,서울특별시 용산구 효창원로 160 (청파동3가),1377jun@daum.net,hyochanglove.modoo.at/
111362,책읽는마을 작은도서관,,08557,02-858-9919,02-856-5024,서울특별시 금천구 독산로74길 31 (독산동),make2121@naver.com,
111363,다시서기문고,,140-801,02-777-5217,02-777-5394,서울 용산구 갈월동 8~28,usagi123@hanmail.net,
111364,작은도서관 꿈꾸는책마을,,04394,02-2199-8708,,"서울특별시 용산구 장문로 95, 보광동주민센터 1층 (보광동)",jmy221990@yongsan.go.kr,
111365,신정이펜한어울터,,08051,02-2604-1185,02-2604-1287,"서울특별시 양천구 신정이펜1로 51, 신정이펜하우스(신정동, 신정이펜하우스4단지)",hanaulta@naver.com,
111366,새재미문고,,153-855,02-896-4571,02-896-4572,서울 금천구 시흥4동 817-1,Kty0128@hanmail.net,
111367,뜰안에도서관,,151-017,02-839-3071,,서울 관악구 난향동 1735-5,poling79@ga.go.kr,
111368,혜화마을 북카페,,110-530,02-2148-5334,02-2148-5852,서울 종로구 혜화동 혜화로 12,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111369,평창동 꿈꾸는 작은도서관,,110-847,02-2148-2023,02-2148-5821,서울특별시 종로구 세검정로 347,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111370,로뎀나무,,122-010,02-375-0025,02-306-5502,서울 은평구 응암동 577-57,semch@chol.com,
111371,창이 작은도서관,,110-837,02-2148-2023,02-2148-5821,서울 종로구 창신길 62,jnlibrary@mail.jongno.go.kr,jnlibrary@mail.jongno.go.kr
111372,청운효자동 북카페,,110-031,02-2148-2023,02-2148-5821,서울 종로구 자하문길 90,jnlibrary@mail.jongno.go.kr,http://lib.jongno.go.kr/
111373,강서 영어도서관,,07740,02-2061-2276,,서울특별시 강서구 곰달래로57가길 26,asell33@hanmail.net,http://lib.gangseo.seoul.kr
