LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE,LATITUDE,LONGITUDE
148178,지리산반달작은도서관,,667-821,055-884-1979,055-880-2369,경남 하동군 화개면 대성리 1389-2,koreachea@korea.kr,http://hadong.libekas4.net/,35.28828,127.65075
148179,고맙습니다물구나무작은도서관,,626-836,055-366-2121,,경남 양산시 삼호동 535-10,hjoo0403@naver.com,,,
148180,김해기적의도서관,,621-834,055-330-4651,055-330-6795,경상남도 김해시 율하1로 55,timetowin@korea.kr,http://lib.gimhae.go.kr,35.1746699,128.8089927
148181,삼가지역아동센터문고,,678-961,055-931-2131,055-931-2131,경남 합천군 삼가면 금리 627-3,nongchon47@daum.net,,,
148182,함안군립 칠원도서관,,52017,055-580-3647,055-580-3649,경남 함안군 칠원읍 원서로 56,ggaeng0604@korea.kr,http://chilwonlib.haman.go.kr/,35.304889349999996,128.51549081093614
148183,자여마을도서관,,641-863,055-291-0124,055-291-0125,경남 창원시 동읍 송정리98-21자여민원센터2층,maryong1226@naver.com,,,
148184,거제시립장평도서관,,656-927,055-639-3861,055-639-3869,경남 거제시 장평동 174번지(장평3로 10),minseok2@korea.kr,https://lib.geoje.go.kr/index.php,,
148185,봉우별떨기작은도서관,,626-756,055-367-3046,055-367-3046,경남 양산시 평산동 봉우아파트 568,tonga30027@hanmail.net,,35.386256149999994,129.1426898299629
148186,꿈터 작은도서관(경남 양산시),,626-110,055-363-3865,,경남 양산시 북정동 새롬성원 네오파트 주민공동시설 2층,neoapt2009@naver.com,,,
148187,합성 가고파 작은도서관,,630-816,055-253-5583,055-225-4939,경남 창원시 마산회원구 합성서 3길 21 합성1동주민센터 2층,jumwoo@korea.kr,,,
148188,용지작은도서관,,641-041,055-261-8477,055-261-6967,경남 창원시 용호동62-2 용지주민센터3층 용지평생교육센터(작은도서관),kgr9324@hanmail.net,http://www,,
148189,창원시아이세상장난감도서관,,645-140,055-541-1911,055-541-1913,경남 진해시 통신동 2-2번지,ljflower@hanmail.net,http://cafe.daum.net/toylib,,
148190,천주평생교육센터,,641-490,055-299-3407,055-299-3401,경남 창원시 동정동 250,skh1418@naver.com,http://changwon.go.kr,35.238234,128.5902771243031
148191,밀알공부방 문고,,676-813,055-962-1355,0303-0120-1355,경남 함양군 수동면 화산리 1251-9,maai1355@hanmail.net,,,
148192,함양경찰서 새마을문고,,676-806,055-960-1321,055-963-5847,경남 함양군 함양읍 운림리 46-3,barian@hanmail.net,http://www.gnpolice.go.kr/hy/,,
148193,이미지작은도서관,,630-782,055-294-9537,055-294-9537,경남 마산시 내서읍 삼계리 삼계대동이미지2차아파트 2단지관리소내,su6590@naver.com,,,
148194,메트로자이아파트 작은도서관,,637-708,055-587-5810,055-055-055,경남 함안군 칠원면 오곡리 광려천메트로자이아파트 101-122,csj1191@nate.com,,,
148195,남양마을도서관,,641-754,055-275-0307,055-275-0307,경남 창원시 남양동 피오르빌아파트 복지동 3층,mcwlnamyang@hanmail.net,,,
148196,책사랑회내서마을도서관,,630-786,055-297-4724,0303-0297-4724,경남 마산시 내서읍 호계리 코오롱타운관리동3층,joo8079@hanmail.net,,,
148197,화성파크드림작은도서관,,626-250,055-386-9885,055-362-4088,경남 양산시 명동 1080-7 화성파크드림센터 2층,kih55416@hanmail.net,,,
148198,안민마을도서관,,641-150,055-281-5520,055-281-5520,경남 창원시 안민동 261-5 안민복지회관2층 도서관,rhrtjs1409@naver.com,,,
148199,성주마을도서관,,641-120,055-286-5506,055-282-9584,경남 창원시 성주동 59-1 성주동주민센터 2층 성주평생교육센터,hjs0106@hanmail.net,,,
148200,하늘채문화의집,,630-787,055-292-0484,055-292-6855,경남 마산시 내서읍 호계리 코오롱하늘채2차아파트 관리사무소2층문화의집,gymommy@hanmail.net,,,
148201,함안주공새마을작은도서관,,637-803,055-584-1101,055-584-9333,경남 함안군 가야읍 도항리 307 주공@ 그린시설 내,apwhd5944@hanmail.net,,,
148202,함안군새마을작은도서관,,637-803,055-583-3217,055-584-9333,경남 함안군 가야읍 도항리 121-1 새마을운동함안군지회 사무실내,dso1175@hanmail.net,,,
148203,숲속마을도서관,,630-852,055-252-0882,055-252-0882,경남 마산시 내서읍 삼계리 숲속3주공 복지관 2층,junz2068@naver.comhttp://cafe.daum.net/soop-library,,,
148204,사랑방문고,,636-804,055-573-2648,055-573-2641,경남 의령군 의령읍 하리 432-3번지 덕실교회,idsangwon@hanmail.net,,,
148205,창원시평생학습시설신월평생교육센터,,641-838,055-287-0667,055-287-0602,경남 창원시 신월동 68-5,1004aeja@hanmail.net,http://www.chwhotine.or.kr,35.19236,128.55894
148206,책동이마을문고,,636-821,055-572-1515,,경남 의령군 가례면 운암리 822-1,gkh9080@hanmail.net,,,
148207,창원시소계평생교육센터,,641-480,055-297-3452,055-295-3452,경남 창원시 소계동 714-8번지 소계민원센터 2층,sunhej80@hanmail.net,,,
148208,글 고은 작은 도서관ⓧ,,626-821,070-7350-8582,055-385-8582,경남 양산시 동면 석산리 699-3 석산해강아파트 101동 1~2라인앞,wndlf7765@naver.com,,,
148209,여울목 의탄 문고,,676-913,055-962-5665,055-962-5664,경남 함양군 마천면 의탄리 804,khc0191@naver.com,,,
148210,갑을동산문고,,636-822,055-574-1537,,경남 의령군 가례면 개승리 565-1번지,jho0907@naver.co.kr,,,
148211,옥포작은도서관,,656-907,0556807021,055-639-8153,경남 거제시 옥포동 옥포대첩로 84(옥포2동 660-4),xkimh2@naver.com,www.okpowelfare.or.kr/,,
148212,보름달 작은 도서관,,678-883,055-931-9106,,경남 합천군 야로면 월광리 101,guz70@naver.com,,,
148213,꿈꾸는도서관(경남 합천),,678-971,055-931-8230,055-931-8205,경남 합천군 가회면 덕촌리 439-12 2층,dg0925@hanmail.net,,,
148214,혜윰문고,,,055-758-8950,,,phk9804@hanamil.net,,,
148215,행복한 아이터,,678-893,010-6271-7235,055-932-8232,경남 합천군 가야면 매안리 513,경남 합천군 가야면 매안리 513,,,
148216,중앙평생교육센터,,641-844,055-263-4511,055-263-4512,경남 창원시 중앙동 66-1,sjh10042002@hanmail.net,http://www.kisingo.or.kr/,35.1491405,128.6616164
148217,샛별문고,,678-862,055-931-3131,,경남 합천군 덕곡면 장리 760번지(구 덕곡중학교),jesuagape@yahoo.co.kr,,,
148218,의창평생학습센터,,641-520,055-296-5604,055-288-0047,경남 창원시 북동 260번지,icsh1214@hanmail.net,http://www.kisingo.or.kr,,
148219,만산솥바위문고,,636-801,010-2712-7569,,경남 의령군 의령읍 정암리 275-5,39kyu@hanmail.net,,,
148220,웅남마을도서관,,641-370,055-286-5666,,경남 창원시 신촌동14번지 웅남동주민센터3층 마을도서관,ysun5739@hanmail.net,,,
148221,휴먼시아새마을작은도서관,,676-801,055-962-3736,,경남 함양군 함양읍 교산리 휴먼시아아파트 새마을작은도서관,ssggs37@hanmail.net,,,
148222,지리산(군부대)새마을작은도서관,,676-805,011-1752-9393,,경남 함양군 함양읍 용평리 8962부대,ssggs37@hanmail.net,,,
148223,서하면새마을작은도서관,,676-832,055-962-3736,,경남 함양군 서하면 송계리 서하면새마을작은도서관,ssggs37@hanmail.net,,,
148224,새마을자동차학원작은도서관,,676-806,055-962-3736,,경남 함양군 함양읍 이은리 1139-95 새마을자동차학원작은도서관,ssggs37@hanmail.net,,,
148225,반지평생교육센터(반지마을도서관),,641-820,055-238-7068,055-238-7067,경남 창원시 반지동 50~119,wjd3221@naver.com,http://cafe.daum.net/banji.s.e.c,35.248350200000004,128.67521344186662
148226,안민청솔마을도서관,,641-903,055-264-0129,055-275-3931,경남 창원시 안민동 청솔아파트 197번지 관리동,bjw1545@hanmail.net,,,
148227,푸른숲 작은 도서관(상동동),,656-777,055-633-8849,,경남 거제시 상동동 대동다숲아파트 101-124,ithwjd0640@hanmail.net,,34.86811835,128.62961896326505
148228,가음정평생교육센터,,641-110,055-289-9155,055-289-9154,경남 창원시 가음정동 21-1번지 가음정민원센터 2층,chamgul01@hanmail.net,,,
148229,푸르미작은도서관,,52735,070-8988-9403,,"경상남도 진주시 초장로14번길 29 (초전동, 진주초전푸르지오2단지)",07871004@hanmail.net,,,
148230,묘산중앙문고,,678-873,055-933-8667,,경남 합천군 묘산면 산제리 18,rlaqudtn777@hanmail.net,,,
148231,옹달샘작은도서관(양산),,626-856,055-374-4353,055-374-6074,경남 양산시 상북면 소토리 908번지 대우마리나아파트,hj1845@hanmail.net,,,
148232,의령덕암교회문고,,636-911,055-574-2466,,경남 의령군 용덕면 와요리 27번지,bobae000@hanmail.net,,,
148233,그린빌 작은도서관,,641-762,070-4108-8298,,경남 창원시 대방동 대방그린빌아파트 관리동2층 그린빌 작은도서관,aeji9203@hanmail.net,,,
148234,율하e편한작은도서관,,621-834,055-905-1154,,경남 김해시 장유면 율하리 1405 율하e편한세상아파트 휘트니스센타 내,the1472@nate.com,http://..,,
148235,중흥샘이깊은작은도서관,,621-807,055-346-7181,,"경상남도 김해시 진영읍 장등로19번길 18, 관리동 2층(중흥s클래스2단지아파트)",sglily33@hanmail.net,http://lib.gimhae.go.kr,,
148236,한국작은도서관,,621-756,055-334-5400,,"경상남도 김해시 분성로 155, 관리동 지하1층(외동, 한국2차아파트)",hklib@naver.com,http://lib.gimhae.go.kr,,
148237,명곡도서관,,51171,055-225-7321,,경상남도 창원시 의창구 서곡길 21,nanamec@korea.kr,http://www.cwcl.or.kr/,35.251099,128.652143
148238,통영시립충무도서관,,53017,055-650-2640,055-650-2649,경상남도 통영시 용남면 기호바깥길 7-87,jaybird@korea.kr,www.tongyeonglib.or.kr,,
148239,팔룡마을도서관,,641-849,055-255-6537,055-255-6536,경남 창원시 의창구 팔용동 102-4,cecimo2001@hanmail.net,http://cafe.daum.net/palyong1996,35.2572366,128.6035472
148240,대원평생교육센터,,641-807,055-273-5134,055-273-5135,경남 창원시 의창구 대원동 37-5,jangee76@naver.com,,,
148241,동읍마을도서관,,641-864,055-253-7841,055-253-7841,경남 창원시 의창구 동읍 용잠리575,jaya6114@hanmail.net,,,
148242,신나는 도서관,,637-803,055-583-6430,,경남 함안군 가야읍 도항리 317-6,lsmhjw@naver.com,,,
148243,늘푸른 작은도서관(경남),,667-893,055-880-2365,055-880-2369,경남 하동군 옥종면 양구리 46-5 1층,koreachea@korea.kr,,,
148244,사파마을도서관,,642-550,055-266-1158,055-266-1157,경남 창원시 성산구 사파동 106-1,heaja28@naver.com,http//www.cwymca.or.kr,35.2196733,128.69295712036768
148245,하늘꿈 작은도서관(경남),,637-804,055-585-2281,055-585-2287,경남 함안군 가야읍 말산리 188번지,omegalnch@hanmail.net,,,
148246,수림작은도서관,,637-955,055-582-2309,,경남 함안군 여항면 주서 1길 7번지 주주골수림교회,jinsoolee5@hanmail.net,,,
148247,용잠마을도서관,,641-864,055-253-9161,055-253-1232,경남 창원시 의창구 동읍 용잠리 230-7,kuilun@hanmail.net,,,
148248,핑크드림도서관,,660-777,055-746-5480,055-746-5483,경남 진주시 평거동 392번지 주공2차아파트 단지 내 진주평거종합사회복지관,kwf41@childfund.or.kr,http://www.childfund-jinju.or.kr,,
148249,착한마음도서관,,660-991,055-748-4491,02-6280-6091,경남 진주시 평거동 725-5 2층 착한마음도서관,ddol1225@gmail.com,,,
148250,사파동성 마을도서관,,642-550,055-263-8216,055-263-8211,경남 창원시 성산구 사파동 93번지,choung3243@paran.com,,,
148251,글누리도서관,,637-706,2006/06/21,,경남 함안군 칠서면 무릉리 에이스아파트 관리사무소1층,haeeun1004@paran.com,,,
148252,가람휘 작은도서관ⓧ,,626-250,010-3769-8328,010-3769-8328,경남 양산시 명동 석호가람휘@ 상가 301호(덕명로 322 상가),youthlem@hanmail.net,,,
148253,향파새마을문고,,678-804,055-932-3450,055-934-1136,경남 합천군 합천읍 합천리 524-1 종합사회복지관 5층,whiteej72@hanmail.net,,,
148254,명곡 마을도서관,,641-811,055-273-8019,055-273-8020,경남 창원시 의창구 도계동 태복산로 27번길 27-1,7321pyj@hanmail.net,,,
148255,온새미로도서관,,52704,010-6329-4563,,"경상남도 진주시 새평거로 75, 관리동 지하 온새미로 도서관 (평거동, 평거휴먼시아4단지)",kum4563@naver.com,,,
148256,삼익마을도서관,,642-776,055-601-7451,055-602-3664,경남 창원시 성산구 사파동 삼익아파트 관리동 1층,skymien@hanmail.net,http://cafe.daum.net/samik147,,
148257,창원 늘푸른 도서관,,642-020,055-281-3342,,경남 창원시 성산구 외동 반림로 134번길 15 장수경로당2층,mdh6608@naver.co.kr,,,
148258,글샘누리문고,,52703,055-743-0404,055-743-0405,"경상남도 진주시 새평거로 111 (평거동, 평거휴먼시아3단지)",8877@daum.net,,,
148259,마하어린이도서관,,52737,055-753-9922,055-761-1141,"경상남도 진주시 초장로 55, 2층 마하어린이도서관 (초전동)",mahalibrary@naver.com,www.mahacl.com,,
148260,동원로얄듀크작은도서관,,50632,055-364-7709,055-364-7709,"경상남도 양산시 양주로 32, 관리사무소 지하1층 (남부동, 양산신도시동원로얄듀크)",252prayer@naver.com,http://lib.yangsan.go.kr,,
148261,새마을문고 구암1동 분회,,630-800,055-255-8722,,경남 창원시 마산회원구 구암1동 6~16번지,smo386@naver.com,,,
148262,꿈터문고,,636-964,070-7720-4820,055-574-0163,경남 의령군 부림면 신반리 90-4,kang141@hanmail.net,,,
148263,내동마을도서관,,642-050,055-287-4114,,경남 창원시 성산구 내동 452번지 내동민원센터 2층,duddo23398@hanmail.net,,,
148264,명서2도서관,,,055-273-9766,055-273-9796,경상남도 창원시 의창구 우곡로101번길 28 2층 명서2평생학습센터 마을도서관,audtj9766@daum.net,,,
148265,새마을문고진주시지부,,660-320,055-753-5467,055-762-9870,경남 진주시 상대동 287-31 새마을회관 4층,jsa5467@hanmail.net,,,
148266,상곡 어울림 작은 도서관,,630-857,070-8723-4204,,경남 창원시 마산회원구 내서읍 중리 1056번지 상곡 어울림 작은 도서관,"coralista@naver.com, sk3647@naver.com",http://cafe.naver.com/saggok,,
148267,새마을문고 구암2동,,630-801,055-251-2477,,경남 창원시 마산회원구 구암2동 86-2,mrfor1@naver.com,,,
148268,창녕군 영산도서관,,635-862,055-530-1935,055-530-1940,경남 창녕군 영산면 동리 271-4번지,thxhd00@korea.kr,,,
148269,작은도서관 콩깍지이야기,,621-833,055-332-1052,,경남 김해시 장유면 부곡리 809-4번지 엠파이어상가 2관205호,saltedu7@hanmail.net,,,
148270,두란노작은도서관,,50979,055-723-2010,055-723-2023,"경상남도 김해시 능동로 67, 비전관 2층",wonyasi@naver.com,www.jangyu.or.kr/,,
148271,봉림평생교육센터,,51157,055-265-9877,055-237-9548,"경상남도 창원시 의창구 대봉로26번길 5, 2층 봉림평생교육센터 (봉림동)",qhdfla9877@naver.com,없음,,
148272,명서1 평생교육센터,,641-815,055-273-9765,055-265-4084,경남 창원시 의창구 명서동 174-14,world23@daum.net,,,
148273,디지털마을도서관,,642-913,055-603-3087,055-603-3089,경남 창원시 성산구 대방동 대동디지털2차아파트 (201~208동),gjin0517@hanmail.net,,,
148274,반월작은도서관,,631-421,055-221-8160,,경남 창원시 마산합포구 중앙동1가 4-2 반월주민센터 2층 반월작은도서관,wnsgh0320@naver.com,,,
148275,책놀이터작은도서관(경남),,664-712,055-853-5214,055-855-4795,경남 사천시 사남면 월성리 대우푸르지오아파트 (101~115동) 관리동,lbh0320@hanmail.net,,,
148276,동강아뜨리에작은도서관,,664-713,055-853-3877,,경남 사천시 용현면 신복리 동강아뜨리에아파트 작은도서관,tjswjd1270@daum.net,,,
148277,대동다숲작은도서관,,645-777,070-7760-8893,055-551-0843,경남 창원시 진해구 장천동 대동다숲 114동 지하,nay_il@hanmail.net,,,
148278,대산평생교육센터,,641-923,055-291-6457,055-291-6458,경남 창원시 의창구 대산면 제동리 271-59번지,alsgml8042@hanmail.net,,,
148279,봉곡작은도서관,,,055-265-6086,055-288-0047,경남 창원시 의창구 봉곡동 46-1번지 봉곡평생교육센터,ahnhyo13@hanmail.net,http://www.kisingo.kr,,
148280,일신숲속마을작은도서관,,645-759,055-552-8810,,경남 창원시 진해구 용원동 일신님아파트 관리동2층 책방,joosapin@nate.com,,,
148281,사림평생교육센터(사림마을도서관),,641-825,055-261-1034,055-263-1034,경남 창원시 의창구 사림동 81~159,fer1011@hanmail.net,,,
148282,에버빌작은도서관,,626-774,070-8688-1653,,경남 양산시 물금읍 범어리 현진에버빌아파트 주민공동시설지하1층,mybin529@hanmail.net,,,
148283,칠원대동새마을문고,,637-922,055-587-1885,055-587-1886,경남 함안군 칠원면 무기리 대동아파트관리동2층,tulboys@hanmail.net,,,
148284,성은 작은 도서관,,656-132,055-687-7794,055-687-6883,경남 거제시 옥포2동 1271-1 성은 아파트 관리사무실,jun3669@empal.com,,,
148285,한림리츠빌 작은 도서관,,645-769,055-980-6413,055-980-6413,경남 창원시 진해구 풍호동 한림리츠빌아파트,mkbumis@hanmail.net,http://WWW.jhapt.net,,
148286,송보 작은도서관,,52523,010-4170-2212055-855-2210,055-855-1154,"경상남도 사천시 정동면 여옥길 36, 송보관리동 3층 송보작은도서관 (송보파인빌)",sjc357@naver.com,,,
148287,벌리주공 푸른 작은도서관,,664-705,010-8514-6000,,경남 사천시 벌리동 주공아파트,farangbi@korea.kr,,,
148288,훼미리 작은도서관,,664-932,010-5073-4384,,경남 사천시 정동면 고읍리 한보훼미리2차,farangbi@korea.kr,,,
148289,진사주공 작은도서관,,52533,055-853-9981,,경상남도 사천시 사남면 조동길 60 106동 1층,yamacowh@naver.com,,,
148290,곤명 꿈나무 작은도서관,,52501,010-8998-0850,,"경상남도 사천시 곤명면 완사3길 4, 곤명꿈나무 작은도서관",cjk0850@naver.com,,,
148291,한주빌라트 늘푸른 작은도서관,,664-942,010-3889-7713,,경남 사천시 사남면 월성리 한주빌라트,farangbi@korea.kr,,,
148292,삼한평생대학 작은도서관,,664-837,016-9897-4440,,경남 사천시 선구동 227-12,farangbi@korea.kr,,34.9322892,128.0733451
148293,생각을 키우는 작은도서관,,664-917,010-3853-9600,,경남 사천시 곤양면 서정리 988-1,farangbi@korea.kr,,,
148294,삼성아파트 책마루 작은도서관,,664-932,010-2577-3735,,경남 사천시 정동면 풍정리 388-1 삼성아파트,farangbi@korea.kr,,35.065050049999996,128.10974436497173
148295,대방 작은도서관(사천시),,664-040,017-574-4380,,경남 사천시 대방동 327-1,farangbi@korea.kr,,34.9364984,128.056567
148296,용강주공 느티나무 작은도서관,,664-160,010-7104-6763,,경남 사천시 벌리동 용강주공아파트,farangbi@korea.kr,,,
148297,리가아파트 작은도서관,,664-714,010-6328-2549,,경남 사천시 사남면 월성리 사천리가아파트,farangbi@korea.kr,,,
148298,현대 작은도서관,,664-160,010-5151-2228,,경남 사천시 벌리동 용강현대아파트,farangbi@korea.kr,,34.9437549,128.08809939751038
148299,문화동 책사랑방 작은도서관,,631-200,055-220-5444,,경남 창원시 마산합포구 대외동 5-2 문화동주민센터 2층,ypp75@korea.kr,,,
148300,밀양시립영어도서관,,627-804,055-359-6024,055-355-5544,경상남도 밀양시 중앙로 265 (삼문동),akoutyg@korea.kr,,35.48683255,128.7578681523524
148301,양산시립 영어도서관,,626-280,055-392-5942,055-392-5919,경상남도 양산시 대평들1길 9-10 (소주동),sjblue27@korea.kr,,,
148302,거제시립수양도서관,,53241,055-639-3894,055-639-3899,경상남도 거제시 제산로5길 26 (양정동),hyein95@korea.kr,http://lib.geoje.go.kr,,
148303,합천군육아종합지원센터 어린이도서관,,678-801,010-9575-6733,055-934-0885,경남 합천군 합천읍 동서로 109,hc4children@hanmail.net,http://www.hc4children.or.kr/,,
148304,양산시립 상북어린이도서관,,50557,055-392-5900,,경상남도 양산시 상북면 반회서7길 14-16 상북어린이도서관,kimbbock@korea.kr,http://lib.yangsan.go.kr,,
148305,해군 전투병과학교 도서관,,51686,055-907-3064,,경상남도 창원시 진해구 진희로 111 사서함 211-3-1호,ihmgf1117@gmail.com,,,
148306,해군기술행정학교도서관,,51698,055-907-3064,,경상남도 창원시 진해구 중원로 1 사서함 605-1-1,johyun72@naver.com,,,
148307,거제시립하청도서관,,53204,055-639-3894,055-639-3899,경상남도 거제시 하청면 하청로 12-7,hyein95@korea.kr,https://lib.geoje.go.kr,34.9553336,128.6551602
148308,경남대표도서관,,51138,055-254-4833,055-254-4839,경상남도 창원시 의창구 사림로45번길 59 경남대표도서관,moonlib@korea.kr,http://lib.gyeongnam.go.kr,,
148309,김해율하도서관,,51016,055-330-4657,,경상남도 김해시 율하2로 210,dahyekim@korea.kr,,35.1714719,128.8198015
148310,경상남도교육청 마산지혜의바다도서관,,51203,055-252-3866,055-252-3865,경상남도 창원시 마산회원구 구암북12길 24 구암동 경상남도교육청 마산지혜의바다도서관,spring0614@korea.kr,http://jhlib.gne.go.kr,,
148311,진해기지사령부 도서관,,51698,055-549-4517,,경남 창원시 진해구 충장로1 사서함 602-13,johyun72@naver.com,,,
148312,경상남도교육청 김해지혜의바다도서관,,50877,055-330-9800,055-330-9830,경상남도 김해시 주촌면 서부로1541번길 8,tjdrk123@korea.kr,ghjhlib.gne.go.kr,,
148313,국립부곡병원 병원도서관,,50365,055-536-6440,--,"경상남도 창녕군 부곡면 부곡로 145, 국립부곡병원",kjypse1@korea.kr,www.bgnmh.go.kr,,
148314,양산시립 서창도서관(경남 양산시),,50525,055-392-5903,--,경상남도 양산시 삼호8길 7 (삼호동),dealvit@korea.kr,,,
148315,혁신어린이도서관,,52830,055-749-6917,--,"경상남도 진주시 동진로 415, 종합경기장 내 혁신어린이도서관 (충무공동)",pridean@korea.kr,lib.jinju.go.kr,,
148316,경상남도교육청 산청지리산도서관,,52249,010-6304-5668,--,"경상남도 산청군 신안면 원지강변로 101, 산청지리산도서관",coco5668@korea.kr,,35.301107099999996,127.97434042540384
148317,거제시립아주도서관,,53310,055-639-3735,055-639-3859,경상남도 거제시 탑곡로 73 거제시립아주도서관(3층),guiwon1977@korea.kr,HTTPS://lib.geoje.go.kr,,
148318,양산시립 윤현진도서관,,50617,010-6536-0365,055-392-5919,경상남도 양산시 희망1길 25 양산시립 윤현진도서관,josephby@korea.kr,https://lib.yangsan.go.kr,,
148319,최윤덕도서관,,641-871,010-7614-7707,,경상남도 창원시 북면 무동리 103-2 최윤덕도서관,aneko@korea.kr,,,
148320,도천어린이도서관,,53066,055-650-4032,055-650-4099,경상남도 통영시 통영해안로 147-7 2층,hwj3882@korea.kr,,,
148321,남부어린이도서관,,660-300,055-749-6255,,진주시 가좌동 662-3번지,library520@korea.kr,,,
